id,predicted_price
2770602265,595205.0131477913
3971700937,317181.3354402773
422049203,241109.54010827217
3076500830,277069.1904750133
1423400260,294438.7065648965
9161100795,475842.8978566632
3126049052,510938.1636968216
5100401468,360775.56094468996
514500235,387773.8950021671
1423200170,208525.49911784494
1402100070,358072.06269620825
624110020,641153.6504447944
2407000145,211949.81289122094
1890000225,742450.2457521851
1320069271,304842.92417258106
5490700085,376895.42437874293
263000155,496904.079556129
3726800201,379474.86020145996
5153200358,267826.90334605373
2725079018,711678.9918689361
7165700200,310269.77053995995
9429000170,547273.4480578154
8718500075,384722.47745480057
1760650950,297648.8369516225
1068000559,1072981.2848638345
4113800500,586617.7226282622
4077800507,505315.8603504638
2725069150,689021.5320314618
4008400035,601664.1663034287
7016310270,450658.3677682959
1432701230,227602.88754718713
3278606050,354500.2085299269
2473350710,363788.6624688133
2185000685,194699.54586244616
7792000025,328240.82680922723
6868200029,508093.61172704824
624069003,688261.7706651734
7431500280,752520.9014938377
3296000040,601784.9954631126
1118001215,1171369.605211079
6453900040,640289.7083744536
333100209,601571.4840701077
34001765,524758.4779077517
8946700100,401046.93817937997
5561401210,589768.8441759736
6671900095,393926.5737941746
3275850020,656784.2817792592
3876300600,403700.27684126684
1450900020,275755.92829537916
8562780280,344452.54124770145
7663700973,352121.3651596098
2126049032,411163.1807416497
1823059159,190402.4403755011
3438503426,292017.54975743924
9297301495,532625.1725631588
7140700850,375048.91782342235
7942601805,800647.3438521622
2555900030,341403.53978578636
2887970040,290450.8555130902
7419700010,545825.4421952924
2239000011,379152.40207966015
9283800050,326375.76607312425
9407001340,259156.76617437278
217500140,535223.9514462466
7212660520,248319.73650912245
3298201170,358255.8078611104
3057000400,337199.74354819977
6865200444,474012.13617845095
6071600340,476015.20075589814
6821600005,750123.9122573258
1235100371,712591.3536117636
7796450340,402404.561171195
3603000410,217893.31366382437
9297300255,532720.7654140487
9126100850,475777.8153898009
2770601462,533302.7668187381
2599001500,219548.02166567836
1102000095,625267.5512159787
1853080640,901801.0150426799
9551201585,921891.4567804778
3438500796,325271.25839242537
7518504291,529941.3957332086
9269200340,397380.34542247996
715010130,1470056.0061498422
1982201485,640177.4904026114
9526500080,380213.2575612912
9277200180,475015.8306692724
6669150280,293377.7678483229
8917100153,569432.6701166657
3760500516,854935.4736867005
2725069050,845831.289198287
3332000091,336732.29509102064
8562770080,569266.3827381228
8151601190,276578.5421505857
8563040160,571395.9055993457
240000269,619726.4410000636
4307350200,340248.29225273355
1311910300,267855.86905241915
3574900030,538190.967564446
7853230570,474982.726428748
320069049,416656.8282463097
9839301060,696781.8916670716
7011201333,630379.6617990959
2781320100,296848.47922171495
3421069120,431881.7055952422
7852030320,525273.5792651931
5316101075,1368958.2019192968
5309100750,570598.4418268797
629000730,555682.9856895868
511700170,292691.53545033664
1562100030,557383.650571246
2489200230,597806.4197812375
524069116,502737.7277977594
5315100737,803366.0828400372
1868900675,772222.3803388992
1608000120,391544.41829531424
705700240,348043.69491349894
7575600610,274066.7270098476
1778500015,636959.7348745426
5423500240,203343.3730733851
6713700025,315719.24631951156
2734100734,322017.73768574314
301402280,223640.9313680733
2113700205,262475.91222345515
4114601570,2755262.8093205336
3332000615,319234.44685509446
3630050180,369112.7798165925
6852700520,518925.38963967416
6870310010,630102.0552447443
6163900981,327159.5171489528
393000142,395213.79235351423
1771100130,370255.4692390723
1442860160,365934.01739045687
9191200435,564639.963082119
6788200800,929355.6109419261
1115300070,630161.8539750682
3176600105,604840.3756104027
2770604665,496733.7336894145
5469500580,409426.01313140284
5680000545,412556.53075866465
3424089119,526103.0391999838
1328300180,312929.0691333928
1773100922,345284.55409502995
4123830480,350375.29271764884
9808610190,707820.0091266797
4250200140,267361.5999421131
4217402115,5199418.387067853
3831250350,348473.08703556337
2397101055,802113.5230735332
6817850110,867560.9180288115
7526800200,556322.2213318582
7853370100,633813.0760128072
2523089025,1005013.2546007026
9476200680,283383.6816837099
5714200140,432433.7651274197
3575304895,537798.5363326761
263000018,419147.6613258371
8080400177,470128.9782111174
6450304130,303529.8392079671
514500090,529613.9147663479
9477000300,431429.8408014309
853600310,1306864.6693696375
1951600240,217216.65832351966
1099900120,333779.52732601925
5323100120,514246.28053050244
1223089016,407012.48226853355
522059172,233642.17606733544
1930300190,733953.6929564063
9542840410,305823.1721566854
8665050530,482237.8676460789
5592900205,380185.9902996705
5450300010,615716.71699715
2459960030,323102.3263597792
3331500455,515814.3548513156
3432500705,430254.60158096475
3702900165,324350.50247229176
5249803550,460277.1091559394
626049058,453673.43805097573
1788900380,183936.6570860099
8075400360,230287.8540130269
9113200250,699162.2639951924
2738640040,664596.793507472
7821200307,488313.0852524383
3530440140,285238.3405581466
3582700130,476303.3776142809
9276200569,741346.9462155885
7197800020,599280.8919100983
686200490,551802.208121142
3501600100,436963.05984713807
6383000690,664832.539608367
7604400150,373382.81625883025
5249801411,639862.4416371103
2607720420,466292.7603171661
9561100010,407207.1472033937
1796370590,267569.39793472516
4077800593,421742.90240264195
854000165,240004.9709808437
5536100010,675532.3388227575
4188000670,753265.0716314618
31000165,1207077.3290915086
662350050,878825.5558513326
4137000280,265107.9430359336
6169901130,917832.8203636889
1953400510,272042.54823055357
7518506716,914420.6588197782
1552520010,361452.53681374894
7955080270,295230.6393432455
9212900100,496034.39052983356
3438500798,306148.19081951334
7899800890,255296.20037084946
4319200605,383315.5324876423
1329300480,339516.4799588847
8935100100,743009.4997597977
5016001260,405894.2314446165
4337600280,285072.8448864375
1446401220,202536.4478033375
7135521530,590436.8535721889
6888900115,313600.55078972795
2413301070,285363.06883469666
345700040,283023.03491515847
5566100145,415938.7306825129
7634800070,356558.57851729786
9346910500,603963.5016795056
3529300060,318734.0290746935
8128600060,868217.4356699074
8572900275,213688.9927448185
4139420590,1247406.5958157356
9274200322,595276.0853386779
1472700200,521450.9121514813
8820903380,508938.4269753315
8563010130,782663.112326827
8965450110,771135.3559156364
9274204230,434952.6840412193
8165501700,423175.36812140263
2193340260,543528.3854411456
1860600290,856655.493710595
1222000055,193544.323700365
2492200280,353747.98336941045
2488200455,376329.011216769
809001520,926549.5331966031
1796361140,238674.42758287248
6398000011,769626.7697204961
6813600365,499533.5554559453
7504100920,762786.4766785837
8835770330,653894.7126558347
524059322,720146.3837535842
4307330280,376360.0099494422
1245002952,813691.7887836302
2021069059,276914.43590967334
5700000595,611669.8654408845
3629970930,660728.6445043957
3336002215,276491.81678089214
5100401060,573143.2429095262
3278600750,331602.57690674305
1126069045,1146306.5777692243
7568700175,340045.40279468516
452001475,514718.9888411538
9283800230,440625.81884371187
1737300130,518897.00816475943
6189600040,501093.7975908471
3679400025,444783.5211669418
1096100010,339118.3164275092
9513900050,259262.99536511567
5452800645,730767.9197628446
273800100,228856.7234995653
7228500037,477011.63782645063
808300090,477133.40706265415
2493200215,573064.9147752639
5035300255,741717.0596656458
3380900160,345640.04327033035
3630000130,434757.4489483739
7300400670,286612.0541322231
6798100070,410732.06395219185
8078400010,552364.7100729893
5566100060,468443.81645328895
2768200212,492427.6685675232
4035900060,538039.2907998553
9460000110,324139.7568086661
7199320190,526032.2560889375
2225039081,464384.87187292514
9512200050,569047.510862918
2634500085,315698.3663046889
3654800200,269292.0112263028
2724079090,1317238.5983485866
2597520720,718533.4692496394
3034200426,407829.90386582026
984000130,289973.890132792
7852020670,461833.1157314879
7923500060,640834.7936201055
2310030510,295074.75066482794
2205500540,484582.82321264123
2493200015,355556.3545024417
7853361420,588398.4536943273
5652600605,519945.5624206771
5285200020,304922.34779846144
9406530150,412304.6556672308
5706300020,447152.48769902193
3278602490,472025.9672591468
7197000100,524263.7038468003
4447300008,575285.9536165318
7899800045,254271.75853474837
9250900095,334626.11799353553
9268851740,543975.5354733046
8682261440,505598.90192395326
7284900385,743913.1257343923
8079040300,407142.45743377664
2225300585,401986.84654741787
3223039013,419170.0134617012
2013801350,272641.2499924791
4055701110,798202.5335594667
3578401770,438271.0322676562
4046500720,479465.3656014728
6145601745,395584.31260490447
5207200195,653823.5336032115
1972201856,589239.885581271
7212680080,243989.7221011813
7277100510,595973.5331518068
522079022,722101.1834435234
5605000440,757221.8912170038
6632300230,358749.2864808673
8815400165,587118.4399756949
6708200320,499392.69185241504
2426059076,617950.5662845806
3260200200,505657.07324528164
2770601741,473320.1447417435
4338800500,235788.82519669802
9201000320,657111.7487574307
7655900038,365319.34675745055
3625059140,572748.4234971683
4222310010,249160.34908715906
2114700115,339790.6589009136
3291800710,317130.56767892366
9406590010,393055.6721901001
3025059124,1873119.0551602256
7972601250,383115.176085805
930000470,847743.8441399721
6690500060,517160.09126011137
16000015,194539.2414334546
5693501102,593994.029269987
8079040490,441354.4129730591
7225000155,325112.4166129721
8819900170,758373.7645026082
7972601270,346189.9159033394
1224069074,837436.1685873434
5126900321,325215.92949173227
3438501860,317755.03876072395
2822069080,401446.1876757818
1656600310,540442.822844481
3856900507,902000.1809796322
1626069139,486667.00955584185
2524049257,1066695.2585065952
3904960150,555849.7557547769
7214820610,429900.43918335834
7977201845,512215.02537212166
2428100080,744798.0960280406
2202500135,448761.6308625727
1523550220,656284.7450654972
2313900610,460009.52151507646
4123840050,395783.06142263656
2125059124,927568.4714985533
1225039067,508634.623965198
6431500283,461984.62659482216
2473380010,294252.1627716946
5694501195,476692.14466029865
2881700046,369537.58822508814
6837820330,328265.5984814908
2337300370,194738.92505965076
3876540630,230840.39599260312
626059317,351241.7176376829
3374500520,488521.1580506325
7228501903,386870.34627971955
4019300051,474119.978372114
4232902615,724926.2275895205
3546000090,264591.5111204934
8127700215,822817.555163113
3438501100,469812.1227797094
1769600066,758822.286594154
8146100610,562146.1226573449
3052700695,527687.2006500391
7954310210,584007.2194033545
3761700053,3415265.065479604
1320069179,351491.17695126205
1331900410,667614.7548167973
7303100210,322346.10518809303
2464400285,473421.5989847089
6163901150,372063.6425719715
8955800045,315268.4882299496
2314300200,383105.7414407837
9528104360,362695.09377094347
4177100005,560898.8711266927
8856960260,317241.49214630976
1828001220,591287.8283700661
3066400710,669701.1725448668
624110610,711882.4298693354
4040800260,420237.5731074421
5019500215,488728.719246876
2481630180,826242.0018919745
7203170190,626742.1579175263
510001280,826753.927524062
9430110120,692317.5214765252
1565950030,345869.81152466644
9828202255,742701.5531104166
3878900270,459839.7861157138
8091600080,213570.83384245602
1112000035,318414.42016903055
2228900270,297716.6660165438
6648701740,300345.40030571754
1245003740,542813.7975522822
2174503441,534601.7441032871
7708250010,308524.894034432
6072300110,662300.5551066251
2329800140,262917.93170751067
1494300040,524360.5433188535
3832050130,310545.34910624643
7203100730,707181.9282424627
7199330170,472971.5038975219
7785000220,572022.7477262473
1250201175,456422.6432654847
4054500180,899808.6391843586
7905200061,418573.19720501394
3751604895,184957.1769782925
5220300140,317714.5322132787
3323059027,345504.29892419954
8651611980,907720.7636296252
8673400190,524960.3598782896
1668500100,796107.4644610964
1023059365,552040.7519127459
3308030060,316271.5213085105
4232400860,883393.4749415263
2144800615,246958.33229936488
1568100920,1630123.9883142586
9406510040,501304.38778942236
2923049421,320616.527237255
1051000040,1337068.7242594836
2077700042,630149.6860802287
9423800030,247141.26604788107
9818700455,717264.2677373195
7133300675,389610.7812294665
4113800550,591995.5132722749
5553300375,1596257.5131459327
2025701530,278615.0379090331
7942601155,494784.0215780823
7524300020,281963.7649108189
2520069100,264104.8423574336
5412300410,228851.55728388188
7504110760,709776.6382282792
2594200350,409817.2674693272
2722059013,229116.6933522878
8078430480,486144.46937379317
1423069162,508436.93347317027
8856001090,147946.83881663255
7000100631,678600.5074267384
4222200280,221110.05247545996
7971300050,672455.0835777906
2009001600,254741.60687088667
6619910140,589223.0664098248
2877100985,455178.1865956866
1196000007,305451.8611715972
1330850130,763276.2453437081
6664900410,242589.06411933035
1231001110,302986.31306360016
9235900030,282718.2679685542
9407101840,333401.8688992237
9523103001,438906.55182618985
2149800278,393824.57332252193
7234601198,585205.512780658
9476700035,421190.0585933172
9297301065,667081.4672879906
518500700,590603.7238985936
7843500090,327782.9133830133
6056110780,340062.8387286585
2345700260,385372.0296489932
3509600070,254940.61109705406
1431700280,324617.58178281924
1623049174,312950.91423357447
3024089049,432484.3623424408
7853340450,471943.4246208226
7732410360,688460.569777074
1446800995,324598.4447699691
2946000285,232467.69008926034
425079100,529765.2671896252
3876313040,452253.94242870616
1762600260,915207.338363482
1925069121,1390725.0171739873
7443000480,693094.0654453295
7820000015,370929.77227271226
4027701253,546187.9374912463
2826049165,398625.6536239122
5426300060,592376.9102575332
1278000210,184648.25763511882
923000270,345080.9577323141
7657600005,252395.72551700825
3024079057,411601.091559727
3276180020,326462.24127780984
7304300760,298823.2314615133
3908100020,493635.74631232914
8835400805,550636.7160514176
4051150070,212376.34898592276
3904930530,484509.1199904409
6163900971,390692.38285333646
7942600310,436951.48734285415
4365700330,316384.68341115944
423059207,277214.3255657481
3992700265,335342.0714902652
7177300090,444056.2113340008
2540820010,707742.7180273103
5700002510,946416.7034264324
5201000030,588622.9839721709
7631800015,2428401.8177326885
2922702965,690781.691295968
1525059198,828646.534634036
1245003160,567858.2893117119
3810000455,265922.5060431562
7855600080,653986.0511418544
5701500030,878391.177487188
7504020400,620938.9024128581
1402600570,271282.69987503806
7575610760,286779.55800923286
8731990370,388062.1265369737
5021900090,725931.6811303191
290000075,416992.0121273168
2841500010,397464.2524503259
3955900830,417459.33614053833
7852110140,555314.3441115051
1311400350,248063.2760908123
7773800015,556188.3921419845
4123400320,455772.5439722576
2725069157,822887.8135851853
666000143,622287.5612085275
5101408678,481992.0605300323
6371000026,420655.63942418277
2024059084,779673.1636834858
7283900036,322022.7341214017
8881900230,689552.6118013498
3959400135,378894.43259601895
7696610270,246641.61078786975
1689400150,748288.1598297714
5103900015,421808.2266217756
1441000350,382357.22669879824
5101408735,340572.0574017713
3126059027,2068585.38200915
2320069014,441424.09935453575
9541600015,685982.0063145919
8682320420,699066.0941116237
1562200090,573136.6758012086
3395070980,463457.65214111377
7349600230,236584.54652142417
522049122,243741.58368541015
869700060,295809.218192099
811000055,1139175.6920304757
1221059176,420504.8132116166
1523059103,461494.68312347046
2025760210,627991.913526528
9218400088,337429.76603012
8682292020,449195.0578655056
2623089135,461617.92046673095
3758900259,1012956.7481779414
524069049,620665.8972487528
3121500150,833420.5330060752
5581400080,803289.0487741691
8087800020,444001.6078659657
4070700290,644688.1817526906
3296000170,585676.3963291342
9238500040,450892.55201504094
2744600040,379234.7007370812
6813600380,611335.1994791167
6140100150,506025.86997151125
2201500555,445602.257729588
2600110250,606683.5442808218
4337000275,202922.88896089865
1186000150,527377.0187299784
1972201963,463771.93436793395
1105000745,328086.298691192
2887700560,637079.4907605455
4039700080,622097.5212704191
522049104,261437.76358235462
4202400078,280123.9869371845
7520000695,217032.402395197
7714000310,361731.7089701251
4319200060,705710.3033277092
8624700015,621087.2399221411
5104520610,301536.57546550833
2354300845,304721.4113842961
3824100291,460106.18414760253
6151800612,267321.08376012975
5454200080,809997.0638643368
6413600290,348449.70498476166
2131200065,276167.9250458793
1459920010,278152.99395218
50300090,436368.42912475043
2326300090,729717.2395089961
7714000070,361194.6488209898
3630180500,872189.3341731563
1727850340,1191946.3668313494
8691430330,901575.8775782163
2310030390,276874.004508945
5561400610,532072.274960589
7010701016,457306.7481724353
7883605915,315120.2435376951
1282300995,306694.57578735694
4040700310,468031.23506109044
3353400435,246871.95944966032
2143701015,428796.92245687626
255450020,362040.02677223197
1020069017,200563.1603715802
4038200120,500243.36546776263
9284801100,305377.25618252286
1965200075,635114.5308675225
847100047,534082.0081021815
4038700720,515335.86144814
6815100085,729821.3022972111
2508000020,310141.5331462542
255520180,585105.9326052209
6822100750,575601.5830218126
869700050,318211.7662512554
1775801405,562681.2977364445
6600400090,209551.12108496032
7202330270,405639.0798807944
1683400165,707162.3582343111
2625069070,1030575.9160998405
7625702440,381426.2398158177
3388000640,228266.0270310304
1899400365,335377.82800797507
6899990200,641325.282506018
5569700020,696393.9453573386
986000045,308689.673727702
3293700221,316276.21223148255
3764800250,383841.995796484
2291400566,373055.92427278287
4219401236,1188858.9321248836
4239400840,166743.67921156128
7211400990,215876.26342371546
7696500280,194519.66780431982
7215721070,503601.5764927439
3204850140,398578.5435505439
4322200220,620302.7007026288
2566300100,850968.7979460792
1944900090,463050.421569268
6648500390,276052.40025849314
7385300020,641860.6515682538
1704900135,338629.04440386296
2877100655,739771.2618142864
2726079098,681536.8604686325
7625703800,459229.9917508178
318300040,454762.31574085925
7922800190,553546.4586581842
2023049361,217276.6298985124
8946400210,491725.7127615534
6071600450,602465.2663076862
4343800100,390938.5764868604
1443300140,374641.77017640555
1024039001,789519.828090686
2767704860,575158.3464287851
7234600851,682119.4564880449
644200065,762696.1874447556
7784400035,646267.5654111226
3826000560,212945.8696169655
9272202260,567437.7503375672
263000253,487466.35188927193
3621059043,432410.7393204315
240000130,396160.20051604556
1352300120,211467.1830646143
7849200861,330285.99646749755
2487700130,513174.3852793145
1796100140,300818.9493985413
7234601221,553711.9246572562
8651710190,455025.16917683644
2916200091,595740.8455687445
1232000915,429721.5448958269
1545801970,269311.9070902642
3211200420,335313.58579475427
7686204675,197049.10957933674
3141600210,195531.3817069139
3959401284,531320.3501529531
2113700825,312881.90059540834
3876000710,405783.4605917717
522069022,501493.01692933723
3214200070,347715.1838420759
1221039156,292182.47997203754
259600790,429685.36947727454
785000040,495390.51169610827
8138870470,532199.6642721914
2596300035,364412.94398778834
540100057,1055413.2351353576
3073500045,508173.0061187297
5363200266,390367.8939548563
8682261650,508079.1719710417
3224510080,693744.5004015033
3211270160,406963.9950807043
9269200520,250610.99504640538
293810190,417077.0611604302
4197400043,332749.89662666176
3026079031,297512.013316165
5332200405,741058.5831805593
2473411210,319312.000342358
9268200315,529701.769504029
8123500050,546684.0960455415
3221069091,517045.7389840453
2485000165,619252.9331141995
4058800215,633704.2591403383
1926059039,789175.1332108588
2533300680,892499.4226468937
3343903640,373914.158077334
5700003705,1080458.2205588392
2023049372,360359.79418725206
4058800830,533569.9860396413
3333002302,424962.5319196366
2944500340,283106.45665826346
1982200790,557883.4915787413
8929000270,509692.4645163406
8122101440,297667.7642230519
7525530470,699563.759585089
9332800020,657416.4839322827
3878900525,252603.70466140084
5420300210,255926.50711446506
9232900165,351811.9112883504
6414100026,476735.62771511805
3013300660,703492.1672063599
7954300120,580500.392024156
1081200360,332672.65844306705
2877102345,525702.5443767165
2202500255,538914.039724545
7984400050,222623.74029320412
9558020380,490832.4978565804
7812801850,184988.60350327514
8944460020,389226.297728459
2306400040,612219.0259433604
8649400410,244717.13246292385
7889602020,239813.21088569204
2041000025,450130.4417677503
871001484,605683.6427376806
2767602141,510937.76254788414
3630180470,736507.6318131594
2769602140,454718.4509045983
2473250280,278180.5852903001
5422560660,491184.92115340603
3756600240,383015.93930297694
8651600160,661283.5216474223
7202300540,834824.5086683481
8961950250,402806.1203520704
3303000130,461026.9263270158
798000062,289488.7515029665
1695900150,792048.4187962651
1604730150,455547.67739531863
4136930310,365571.9100689137
8835401250,1403634.512155531
8665900328,556584.7757197332
9262800255,294076.93838882976
1853080570,754122.7572577347
5556300114,770044.4024613306
9517200290,449707.7023921927
4037200295,497716.229711172
7417100123,446681.34517478006
2620069077,197756.9747015862
7922720040,597075.6083988288
558100090,587042.9478239355
257000037,333743.1006406285
3319500385,437232.1942454107
9297301520,322952.0348938441
3580900090,376951.46380798734
1321039076,183756.06042278744
7227801581,303312.85319594113
9407001620,308350.23078263237
2130400150,317268.57082549704
2312400200,263908.3346930065
4046700210,324852.74823550216
1193000480,882423.008151463
1492800296,479937.46619632136
3013300017,431506.4431481017
3630240140,597088.1123550894
1049010390,362920.8182245605
9320900420,177166.51634458185
4315700060,339663.86547989113
2591010290,335337.95280119224
323089085,662301.8936881027
6600400270,196774.39246149547
2919701105,469493.042961145
7202360670,885648.0788671755
8927600100,715191.0782309433
3211700045,661144.8460608742
4027701326,459177.1516233148
1601600195,279327.1828121926
7853280350,702011.3689121789
3629970130,660829.5470509368
7203120020,658881.7588492002
9542900190,382347.56105611695
8035350120,499403.1307261185
1238501184,936691.505534592
251200240,467920.9257944455
8945300200,192453.28748181154
2162000160,927277.9651572963
5466310060,216681.01372799432
1239400064,688421.0536679114
5205000020,320670.57509832404
1720800305,616471.1306812293
7280300375,502877.4122801412
2095800400,451849.29777090915
7852010950,526217.5988740099
1428001160,569799.486573751
9528104910,622100.5195156732
8644210470,797809.9893686315
7923300310,514790.6666708627
254000100,539505.0384315903
1931300688,468882.6083251229
7007700030,421669.10515872616
422049178,215143.56852962085
422069067,435758.7374825352
2923049393,344476.672635506
930000305,465117.1738342937
2461900448,477784.2316833324
2610100020,351665.301378632
2895550050,251764.2975372231
7701700040,307945.1231138259
2460900020,475892.6144897465
9827700105,574219.178390982
1005000240,300729.28916351555
7200001254,481655.2189212774
866400040,533146.8146712843
305000170,633834.9519966787
2260800110,772393.4087437703
3442000127,664739.1695233817
5253300437,511269.63621122646
7576700150,896752.3677110339
5469501410,491293.0383663184
5104531120,636622.218150002
723049434,353122.3722960608
622069006,1556831.0407666876
2517101200,321902.22048690537
8159620160,265250.078643774
5561300640,472255.3664635272
3317010130,207460.31721296225
4364200250,353696.9716607546
8732300060,674780.2757845263
5603700025,778457.084535513
3585900190,1120584.948080426
3996900575,282034.1582637627
8731801260,227615.95223623683
3810000860,336807.742431436
5700003585,1866618.603702783
6332000050,480772.4485781389
9286100250,486438.0817109662
9471201110,793822.2816561625
9290800050,548686.5572901911
7300200400,608454.1882414079
526069024,951543.2097888388
1454600156,893312.2957933657
3904980360,503908.0296098047
2626119062,191444.46305421204
8651730290,447466.52889550105
7611200195,752592.8563762561
1919800260,651658.9753126996
6632900354,301116.5711816635
3972900195,317756.9357792796
5151600170,305089.9466156359
7016000440,486651.5217827611
871000435,818344.3107933357
9578060540,454457.39616573334
2332700060,701030.545019406
766000240,280501.00793827896
4363700200,308098.3077004453
7100000250,343169.42070421553
2781250560,229482.56873973503
2781250100,362483.6602531752
5419800220,216487.03395910357
7147600245,230197.13302613312
2926069083,859687.2117206779
6189200125,808564.1914366275
9542830160,310959.9011319766
5152200020,272247.4490578699
9412900045,424484.06640931097
6600410480,196259.61879737038
6979970080,535966.0016578793
5636010280,292270.71894049615
1732801300,901061.9449828558
5561401530,455287.08270671126
9578500510,361230.27525440406
7304300906,289199.58310906275
1223089077,611575.0048550003
721049207,307309.5908356092
8691330310,808364.090276993
1523069204,432457.3300328877
3188100105,520561.24503007694
6608500290,438216.8625459366
2891400410,346366.84215958184
7663700551,371998.7406844654
5413200140,245070.62375108933
425069139,552303.0888717526
6713700155,349111.93229287764
2767603505,451527.97572498064
7789000080,277591.14193263906
9211500620,258262.43148938
3750604417,190273.1120397624
7922800320,531488.3524973119
1471620240,380403.09495763964
2222059052,362286.1943162191
9551200270,749030.6595523551
2767603160,544599.1866316558
9406710060,378623.05246050225
8929000250,398322.23146927165
5538300120,432724.51675667986
2223069120,526695.9070463463
1652500060,946436.3614146017
8564500240,421017.05369760696
3629700120,503940.5153715125
3943600070,358595.82724620186
4171200025,317545.3990989055
2425049063,4173449.563304301
9828701650,384718.5717005703
3581000340,363042.16548443167
8100900015,359270.4221559589
2125059161,1139669.8575623718
304000380,212069.93678737973
8146200070,1107279.6204279452
686530170,566184.0923856108
2917200645,507441.1362398674
9547200530,730717.3640426489
2122059199,403938.27614306816
1150000740,620023.7866668778
5706200060,346481.00066635857
9265410010,248314.08461044732
4083800555,473046.6015603841
6152900332,362438.0209573174
2520900301,231991.13644216067
9828200790,383039.9138598758
1657530180,289630.1434770925
7471900045,279457.3378406895
9828200460,452581.4540582658
1775900140,479752.73624556
6139800430,460565.89104976715
7214400005,448520.10010610364
5332200026,457334.59076733823
9510970300,748390.8218931159
2540830020,443704.2793189902
3392100140,200447.2232389749
1326069191,365570.1709084873
2125059112,1047164.4137684375
859000022,373843.789605883
8854100350,705179.3212647231
121059007,230179.2822687229
7977201707,419383.5364159533
3859900060,1978173.0055734485
8815400735,823067.8109958821
705700530,343295.53726357134
6600780130,320630.76364278764
6378500105,394709.1017073097
8143000310,479142.5435900546
2877102330,689736.320571968
3526039074,641964.1819799953
2115510300,241249.20593435905
3024059014,2302368.510667776
2141330360,571542.7861658956
546000400,584015.2003801388
2071500011,449233.586454985
7972000240,231146.52929148357
7016200460,452042.34446662455
6204200180,469363.7408231358
1552100135,867876.7012581589
88000173,404841.68040482025
2581900235,644191.8158722242
9211500560,213056.15687563512
621069218,386030.55255897494
1321970240,305400.08398189663
798000630,339638.8250712141
421000285,264932.27119722584
2824600180,776092.5090751401
3832051140,323723.7493417762
1237500105,676087.5601357678
8802400906,262785.90307894885
3166900270,391506.1247268449
3682000060,334808.15895378834
5469700020,286224.50533694803
1245001820,607402.6958340539
9547205660,524834.3239694935
